0.05	9.3
0.25	11.7
0.45	12.3
0.65	10.5
0.85	10.1
1.05	8.9
1.21	10.9
1.38	11.5
1.54	11.9
1.7	10.9
1.9	10.3
2.1	11.7
2.3	11.9
2.5	10.6
2.7	8
2.89	9.3
3.08	11
3.28	11.6
3.47	12.8
3.66	12.8
3.85	10.4
4.03	10.3
4.21	12.2
4.39	11.8
4.57	9.7
4.75	9.7
4.95	10.8
5.15	12.3
5.35	12.8
5.55	10.4
5.7	9.5
5.88	11.8
6.05	12.8
6.23	12.5
6.4	9.3
6.6	8.3
6.8	10.4
7	11.8
7.2	12.4
7.4	12.2
7.6	10.4
7.78	9.3
7.95	8.9
8.15	10.6
8.35	12.2
8.55	11.2
8.75	10.3
8.94	10.2
9.13	11.4
9.31	11.3
9.5	10
9.73	10.4
9.97	11.9
10.2	11.6
10.43	11.2
10.67	10.7
10.9	9.5
11.1	9.3
11.32	10.5
11.53	10
11.75	9.5
11.96	10.1
12.18	9.8
12.39	8.7
12.61	9.1
12.82	9.1
13.04	8.6
13.25	6.8
13.43	7.8
13.6	9.3
13.78	10.3
13.95	10.1
14.13	8.4
14.3	8.9
14.48	9.6
14.65	8.6
14.83	8.8
15	9.4
15.18	8.3
15.35	7.4
15.53	9.4
15.71	9.5
15.89	9.7
16.08	9.6
16.26	9.9
16.44	9.2
16.62	9.1
16.8	6.4
17	8.9
17.2	9.9
17.4	10.6
17.53	7.2
17.65	7.6
17.81	8.1
17.98	9.2
18.14	9.9
18.3	8.6
18.51	6.7
18.72	7.8
18.93	10.1
19.14	9.9
19.35	7.9
19.55	10
19.75	10.6
19.95	7.9
20.15	7.1
20.35	10.7
20.55	9.4
20.75	8.1
20.95	8.5
21.15	11.5
21.35	10
21.55	6.9
21.75	9.5
21.95	11.8
22.15	11.6
22.35	10.4
22.55	9
22.75	8.6
22.92	10.8
23.08	11.5
23.25	10.3
23.45	10.1
23.67	12
23.88	13
24.1	9.4
24.29	10.2
24.48	11.5
24.66	11.5
24.85	9.2
25.05	11.1
25.25	12.8
25.45	11.3
25.65	8.1
25.84	9.2
26.04	11.4
26.23	11.1
26.42	11.1
26.61	10.8
26.81	11
27	11.1
27.2	10.6
27.4	9.9
27.6	11.4
27.8	11.2
28	11.2
28.16	10.3
28.32	10.4
28.48	10.7
28.64	10
28.8	9.3
29	11.2
29.2	11.6
29.4	9.1
29.6	7.9
29.82	9.7
30.04	10.6
30.26	10.3
30.48	8.2
30.67	9.6
30.86	10.6
31.06	9.1
31.25	6.8
31.45	6.8
31.65	9.1
31.83	11.1
32.02	10.9
32.2	8.8
32.3	6.4
32.55	6.3
32.76	9.7
32.98	11.2
33.19	8.5
33.4	7.5
33.58	9.5
33.75	11.7
33.93	12.8
34.1	12.4
34.28	10.7
34.45	9.3
34.63	9
34.8	9.4
34.99	12
35.18	11.8
35.36	11.6
35.55	9.5
35.7	11
35.85	11.4
36	12.1
36.15	11.9
36.3	11.3
36.45	9.3
36.67	10.1
36.89	11.6
37.11	11.4
37.33	10.1
37.53	7.2
37.73	7.3
37.93	11.3
38.13	12.3
38.33	8
38.58	8.2
38.83	8.7
39.01	9.9
39.19	11.1
39.37	10.9
39.55	9.2
39.7	9
39.85	8.9
40.05	11.1
40.25	11.2
40.45	10.8
40.65	8.7
40.83	7.7
41.02	8.7
41.2	8.9
41.39	10.5
41.58	10.4
41.76	9.6
41.95	7.8
42.15	9.2
42.35	9.4
42.55	9.9
42.75	9.1
42.95	9.5
43.15	8
43.35	8.3
43.55	9.9
43.75	10.4
43.95	11
44.15	10.4
44.32	8.7
44.48	9
44.65	10.5
44.82	8.7
44.98	8.7
45.15	8.7
45.32	9.8
45.48	10.1
45.65	9.5
45.86	8.8
46.07	9.6
46.28	11.2
46.48	11.1
46.69	10.6
46.9	7.9
47.1	9.1
47.3	10.4
47.5	11.6
47.7	11.2
47.9	9.6
48.1	8.7
48.3	9.2
48.5	11.3
48.7	11.3
48.9	9.9
49.1	8.8
49.3	8.5
49.5	9
49.7	9.6
49.9	10.4
50.1	9.2
50.35	8
50.6	8.4
50.85	8.8
51.03	9.3
51.2	11.5
51.38	9.6
51.56	8.7
51.75	7.6
51.94	8.7
52.13	8.6
52.31	10.2
52.5	9.8
52.7	7.7
52.9	6.2
53.1	7.3
53.32	9.6
53.54	9.1
53.76	9.3
53.98	7.7
54.2	6.1
54.38	9.2
54.55	10.1
54.73	10.7
54.9	9.7
55.1	6.8
55.3	6.5
55.48	6.7
55.66	8.7
55.84	9.3
56.02	9.9
56.2	7.1
56.4	7.1
56.6	6.9
56.8	8.1
56.96	10.3
57.11	10.5
57.27	9.4
57.43	8.8
57.59	8.1
57.76	7.6
57.93	8.7
58.09	10.3
58.26	10.1
58.43	8.5
58.63	6.6
58.83	5.6
59.03	9.6
59.24	10.6
59.44	10.2
59.65	7.8
59.85	6.3
60.05	8.6
60.25	10
60.45	11.7
60.65	11
60.85	8.5
61.05	7
61.25	5.6
61.45	6.6
61.66	9.8
61.86	11.3
62.07	9.5
62.27	8.5
62.48	9.7
62.68	10.3
62.89	10.4
63.09	9.8
63.3	8.5
63.5	9
63.7	8.9
63.9	8.6
64.13	11
64.35	10.1
64.6	6.3
64.8	5.1
65	9.4
65.2	10.2
65.4	10.3
65.6	7.5
65.75	7.6
65.9	7.1
66.1	9.9
66.3	10.7
66.5	11.6
66.7	10.1
66.91	7.1
67.13	6.3
67.34	6.2
67.55	7.1
67.82	10
68.08	10
68.35	9.4
68.53	6.8
68.7	6.4
68.9	8.8
69.1	9.9
69.3	8.9
69.5	7.3
69.7	5.6
69.9	7.4
70.1	11.2
70.3	10.6
70.5	8.4
70.7	6.4
70.89	9.1
71.08	10.6
71.27	8.9
71.46	6.1
71.65	5.9
71.77	9.8
71.9	10.8
72.02	10.6
72.15	9.8
72.27	9.1
72.4	10.5
72.61	10.9
72.82	10.2
73.04	7.2
73.25	6.5
73.45	8.6
73.64	11.5
73.83	11.9
74.02	12
74.21	7.7
74.4	7.8
74.59	10.1
74.78	13.5
74.97	13.4
75.16	13.1
75.35	9.5
75.58	8.2
75.8	11
76.03	12.5
76.25	12.8
76.48	13.3
76.7	9
76.87	7.1
77.03	7.9
77.2	10.2
77.37	12.9
77.53	13.4
77.7	12
77.87	9.5
78.03	8.9
78.2	8.6
78.42	9.5
78.64	9.8
78.86	10.5
79.08	10.9
79.3	11.9
79.55	8
79.74	6.9
79.94	6.1
80.13	7.7
80.32	11.7
80.51	11.2
80.71	11.6
80.9	7.3
81.14	7.3
81.38	10.9
81.61	11.1
81.85	11.2
82.1	8.4
82.27	7
82.44	8.4
82.61	10.9
82.78	12.5
82.95	8.5
83.2	10.1
83.4	8.7
83.6	7.3
83.8	8
84	10.3
84.2	9.5
84.4	7.9
84.6	7.2
84.8	6.8
85	8.8
85.2	8.2
85.4	6.3
85.6	7.2
85.81	10.7
86.03	9.9
86.24	8.1
86.45	7.9
86.65	9.8
86.85	10.5
87.05	10.4
87.28	6.5
87.5	6.2
87.7	10.3
87.9	11.1
88.1	11.4
88.33	6.7
88.55	4.7
88.75	11.1
88.95	11.9
89.15	8.3
89.33	6.6
89.5	5.5
89.75	10
90	8.4
90.2	5.6
90.4	4.6
90.65	9.6
90.85	10.6
91.05	5.9
91.25	5.3
91.45	9.7
91.65	10.7
91.88	6.2
92.05	4.7
92.23	5.4
92.45	9.4
92.65	9.7
92.85	6.6
93.05	5.7
93.25	7.3
93.45	8.8
93.65	9.5
93.85	8.8
94.05	9.1
94.25	10
94.48	6.6
94.7	6.4
94.95	9.3
95.15	9.2
95.35	8
95.55	7.6
95.7	6.8
95.9	11.5
96.1	14
96.3	11.4
96.5	11.6
96.7	8.9
96.9	9.4
97.1	11.1
97.3	7.8
97.5	7.5
97.7	10
97.85	10.9
98.05	6.3
98.25	6.1
98.5	6
98.7	6
98.9	8.6
99.13	11.7
